MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
PCA,thoracic-surgery,_delaunay_solid_angle_9,SGD,solid_angle,9,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_delaunay_solid_angle_9,SVM,solid_angle,9,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_delaunay_volume_1,ABC,volume,1,0.76,0.796,0.24400000000000005,0.774,0.292,0.12200000000000003,0.5192857142857144
PCA,thoracic-surgery,_delaunay_volume_1,DTREE,volume,1,0.7540000000000001,0.732,0.296,0.7440000000000001,0.4,0.172,0.5125
PCA,thoracic-surgery,_delaunay_volume_1,GNB,volume,1,0.7459999999999999,0.76,0.236,0.7540000000000001,0.32799999999999996,0.11800000000000002,0.4992857142857143
PCA,thoracic-surgery,_delaunay_volume_1,KNN,volume,1,0.7859999999999999,0.8119999999999999,0.296,0.7939999999999999,0.358,0.18000000000000002,0.5541071428571429
PCA,thoracic-surgery,_delaunay_volume_1,LRG,volume,1,0.7299999999999999,0.826,0.156,0.774,0.052000000000000005,0.014000000000000002,0.49089285714285713
PCA,thoracic-surgery,_delaunay_volume_1,MLP,volume,1,0.758,0.82,0.19,0.778,0.20800000000000002,0.05600000000000001,0.5048214285714285
PCA,thoracic-surgery,_delaunay_volume_1,QDA,volume,1,0.7460000000000001,0.314,0.618,0.296,0.27799999999999997,0.092,0.46785714285714286
PCA,thoracic-surgery,_delaunay_volume_1,RF,volume,1,0.7479999999999999,0.782,0.22000000000000003,0.7619999999999999,0.22599999999999998,0.096,0.5
PCA,thoracic-surgery,_delaunay_volume_1,SGD,volume,1,0.44800000000000006,0.5559999999999999,0.438,0.48200000000000004,0.052000000000000005,0.014000000000000002,0.49714285714285716
PCA,thoracic-surgery,_delaunay_volume_1,SVM,volume,1,0.7299999999999999,0.826,0.156,0.774,0.052000000000000005,0.014000000000000002,0.49089285714285713
PCA,thoracic-surgery,_delaunay_volume_4,ABC,volume,4,0.77,0.8,0.28200000000000003,0.782,0.336,0.162,0.5394642857142856
PCA,thoracic-surgery,_delaunay_volume_4,DTREE,volume,4,0.76,0.732,0.32799999999999996,0.744,0.42400000000000004,0.2,0.5314285714285714
PCA,thoracic-surgery,_delaunay_volume_4,GNB,volume,4,0.734,0.748,0.21400000000000002,0.742,0.29000000000000004,0.092,0.48125
PCA,thoracic-surgery,_delaunay_volume_4,KNN,volume,4,0.7719999999999999,0.8019999999999999,0.26000000000000006,0.782,0.31999999999999995,0.138,0.5301785714285714
PCA,thoracic-surgery,_delaunay_volume_4,LRG,volume,4,0.728,0.8239999999999998,0.156,0.772,0.052000000000000005,0.014000000000000002,0.48964285714285716
PCA,thoracic-surgery,_delaunay_volume_4,MLP,volume,4,0.756,0.818,0.19,0.7779999999999999,0.20800000000000002,0.05600000000000001,0.5035714285714286
PCA,thoracic-surgery,_delaunay_volume_4,QDA,volume,4,0.6420000000000001,0.196,0.6940000000000001,0.15999999999999998,0.23199999999999998,0.05600000000000001,0.445
PCA,thoracic-surgery,_delaunay_volume_4,RF,volume,4,0.754,0.796,0.23400000000000004,0.772,0.238,0.11000000000000001,0.5146428571428571
PCA,thoracic-surgery,_delaunay_volume_4,SGD,volume,4,0.45199999999999996,0.542,0.44800000000000006,0.476,0.10400000000000001,0.028000000000000004,0.49428571428571433
PCA,thoracic-surgery,_delaunay_volume_4,SVM,volume,4,0.72,0.8300000000000001,0.14600000000000002,0.772,0.0,0.0,0.4875
PCA,thoracic-surgery,_delaunay_volume_9,ABC,volume,9,0.748,0.792,0.20800000000000002,0.764,0.24,0.08,0.4991071428571428
PCA,thoracic-surgery,_delaunay_volume_9,DTREE,volume,9,0.744,0.7159999999999999,0.27999999999999997,0.728,0.33999999999999997,0.152,0.49785714285714294
PCA,thoracic-surgery,_delaunay_volume_9,GNB,volume,9,0.7379999999999999,0.738,0.22599999999999998,0.7379999999999999,0.30199999999999994,0.1,0.4821428571428571
PCA,thoracic-surgery,_delaunay_volume_9,KNN,volume,9,0.784,0.8099999999999999,0.29600000000000004,0.7939999999999999,0.398,0.184,0.5528571428571428
PCA,thoracic-surgery,_delaunay_volume_9,LRG,volume,9,0.72,0.826,0.14600000000000002,0.7699999999999999,0.0,0.0,0.485
PCA,thoracic-surgery,_delaunay_volume_9,MLP,volume,9,0.764,0.8240000000000001,0.202,0.784,0.22999999999999998,0.07200000000000001,0.5132142857142857
PCA,thoracic-surgery,_delaunay_volume_9,QDA,volume,9,0.686,0.268,0.6380000000000001,0.26599999999999996,0.3,0.092,0.45339285714285715
PCA,thoracic-surgery,_delaunay_volume_9,RF,volume,9,0.7579999999999999,0.798,0.23400000000000004,0.772,0.244,0.11200000000000002,0.5146428571428572
PCA,thoracic-surgery,_delaunay_volume_9,SGD,volume,9,0.75,0.686,0.28600000000000003,0.6260000000000001,0.022,0.002,0.485
PCA,thoracic-surgery,_delaunay_volume_9,SVM,volume,9,0.72,0.8300000000000001,0.14600000000000002,0.772,0.0,0.0,0.4875
PCA,thoracic-surgery,_smoteSVM,ABC,NONE,NONE,0.746,0.75,0.248,0.746,0.33799999999999997,0.12800000000000003,0.49767857142857147
PCA,thoracic-surgery,_smoteSVM,DTREE,NONE,NONE,0.768,0.728,0.364,0.746,0.4720000000000001,0.238,0.5453571428571429
PCA,thoracic-surgery,_smoteSVM,GNB,NONE,NONE,0.744,0.43200000000000005,0.604,0.48599999999999993,0.492,0.25,0.5201785714285714
PCA,thoracic-surgery,_smoteSVM,KNN,NONE,NONE,0.748,0.712,0.3,0.728,0.39,0.17600000000000002,0.5071428571428571
PCA,thoracic-surgery,_smoteSVM,LRG,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_smoteSVM,MLP,NONE,NONE,0.76,0.8220000000000001,0.182,0.776,0.158,0.044000000000000004,0.5001785714285714
PCA,thoracic-surgery,_smoteSVM,QDA,NONE,NONE,0.732,0.5900000000000001,0.35,0.614,0.262,0.11599999999999999,0.47000000000000003
PCA,thoracic-surgery,_smoteSVM,RF,NONE,NONE,0.748,0.796,0.22000000000000003,0.7700000000000001,0.22800000000000004,0.096,0.5075
PCA,thoracic-surgery,_smoteSVM,SGD,NONE,NONE,0.756,0.5780000000000001,0.42000000000000004,0.51,0.074,0.016,0.49910714285714286
PCA,thoracic-surgery,_smoteSVM,SVM,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_train,ABC,NONE,NONE,0.7540000000000001,0.8019999999999999,0.198,0.772,0.22599999999999998,0.07,0.5007142857142857
PCA,thoracic-surgery,_train,DTREE,NONE,NONE,0.76,0.758,0.29799999999999993,0.756,0.364,0.176,0.5275000000000001
PCA,thoracic-surgery,_train,GNB,NONE,NONE,0.752,0.648,0.386,0.666,0.43200000000000005,0.192,0.5155357142857143
PCA,thoracic-surgery,_train,KNN,NONE,NONE,0.72,0.834,0.14800000000000002,0.774,0.0,0.0,0.49000000000000005
PCA,thoracic-surgery,_train,LRG,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_train,MLP,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_train,QDA,NONE,NONE,0.726,0.6900000000000001,0.23800000000000004,0.6880000000000001,0.21799999999999997,0.08399999999999999,0.4639285714285714
PCA,thoracic-surgery,_train,RF,NONE,NONE,0.774,0.842,0.20800000000000002,0.7939999999999999,0.198,0.074,0.5244642857142857
PCA,thoracic-surgery,_train,SGD,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_train,SVM,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thyroid-hypothyroid,_Borderline1,ABC,NONE,NONE,0.982,0.9759999999999998,0.9120000000000001,0.9780000000000001,0.942,0.8939999999999999,0.9435304615066347
PCA,thyroid-hypothyroid,_Borderline1,DTREE,NONE,NONE,0.982,0.976,0.8620000000000001,0.978,0.916,0.85,0.9184049974824907
PCA,thyroid-hypothyroid,_Borderline1,GNB,NONE,NONE,0.968,0.9099999999999999,0.9780000000000001,0.932,0.942,0.882,0.9432395216785718
PCA,thyroid-hypothyroid,_Borderline1,KNN,NONE,NONE,0.9800000000000001,0.9719999999999999,0.892,0.976,0.932,0.876,0.9331888658020938
PCA,thyroid-hypothyroid,_Borderline1,LRG,NONE,NONE,0.978,0.9639999999999999,0.9639999999999999,0.968,0.962,0.924,0.9615655904025757
PCA,thyroid-hypothyroid,_Borderline1,MLP,NONE,NONE,0.984,0.976,0.9359999999999999,0.9800000000000001,0.9560000000000001,0.9199999999999999,0.9571366082458781
PCA,thyroid-hypothyroid,_Borderline1,QDA,NONE,NONE,0.9120000000000001,0.95,0.062,0.93,0.052000000000000005,0.014000000000000002,0.5063344407530455
PCA,thyroid-hypothyroid,_Borderline1,RF,NONE,NONE,0.984,0.984,0.906,0.984,0.9460000000000001,0.898,0.944122498286263
PCA,thyroid-hypothyroid,_Borderline1,SGD,NONE,NONE,0.976,0.9559999999999998,0.9640000000000001,0.962,0.9560000000000001,0.916,0.9578033029934812
PCA,thyroid-hypothyroid,_Borderline1,SVM,NONE,NONE,0.978,0.954,0.976,0.962,0.9620000000000001,0.9259999999999999,0.9637513393984601
PCA,thyroid-hypothyroid,_Borderline2,ABC,NONE,NONE,0.9719999999999999,0.962,0.922,0.9639999999999999,0.944,0.892,0.9417905649120171
PCA,thyroid-hypothyroid,_Borderline2,DTREE,NONE,NONE,0.9739999999999999,0.96,0.874,0.966,0.916,0.8460000000000001,0.9176045699413482
PCA,thyroid-hypothyroid,_Borderline2,GNB,NONE,NONE,0.968,0.8959999999999999,0.974,0.9200000000000002,0.9339999999999999,0.866,0.9360999702661983
PCA,thyroid-hypothyroid,_Borderline2,KNN,NONE,NONE,0.976,0.962,0.9400000000000001,0.966,0.952,0.906,0.9519456552126659
PCA,thyroid-hypothyroid,_Borderline2,LRG,NONE,NONE,0.976,0.9560000000000001,0.976,0.962,0.9640000000000001,0.9279999999999999,0.9644138628829204
PCA,thyroid-hypothyroid,_Borderline2,MLP,NONE,NONE,0.978,0.968,0.9480000000000001,0.97,0.9560000000000001,0.9199999999999999,0.9577783998238365
PCA,thyroid-hypothyroid,_Borderline2,QDA,NONE,NONE,0.9199999999999999,0.95,0.11200000000000002,0.9339999999999999,0.16,0.072,0.5311738648947951
PCA,thyroid-hypothyroid,_Borderline2,RF,NONE,NONE,0.982,0.9719999999999999,0.9360000000000002,0.9759999999999998,0.954,0.914,0.954765391774383
PCA,thyroid-hypothyroid,_Borderline2,SGD,NONE,NONE,0.976,0.9480000000000001,0.976,0.958,0.96,0.9219999999999999,0.9610330176716175
PCA,thyroid-hypothyroid,_Borderline2,SVM,NONE,NONE,0.976,0.95,0.976,0.958,0.96,0.9179999999999999,0.9610940830445707
PCA,thyroid-hypothyroid,_Geometric_SMOTE,ABC,NONE,NONE,0.982,0.9800000000000001,0.8300000000000001,0.9800000000000001,0.9019999999999999,0.8240000000000001,0.9047280885608749
PCA,thyroid-hypothyroid,_Geometric_SMOTE,DTREE,NONE,NONE,0.984,0.982,0.924,0.982,0.954,0.9119999999999999,0.953125545067859
PCA,thyroid-hypothyroid,_Geometric_SMOTE,GNB,NONE,NONE,0.97,0.966,0.796,0.966,0.876,0.782,0.8814218622175088
PCA,thyroid-hypothyroid,_Geometric_SMOTE,KNN,NONE,NONE,0.982,0.9759999999999998,0.8799999999999999,0.978,0.9259999999999999,0.868,0.9288455767104535
PCA,thyroid-hypothyroid,_Geometric_SMOTE,LRG,NONE,NONE,0.984,0.9739999999999999,0.9199999999999999,0.9739999999999999,0.946,0.9019999999999999,0.9471363327683378
PCA,thyroid-hypothyroid,_Geometric_SMOTE,MLP,NONE,NONE,0.982,0.9739999999999999,0.93,0.9780000000000001,0.954,0.9119999999999999,0.9528654587243116
PCA,thyroid-hypothyroid,_Geometric_SMOTE,QDA,NONE,NONE,0.9640000000000001,0.8620000000000001,0.666,0.8879999999999999,0.7299999999999999,0.5519999999999999,0.7648984367627089
PCA,thyroid-hypothyroid,_Geometric_SMOTE,RF,NONE,NONE,0.986,0.986,0.898,0.986,0.942,0.8940000000000001,0.9426153055676855
PCA,thyroid-hypothyroid,_Geometric_SMOTE,SGD,NONE,NONE,0.9780000000000001,0.9640000000000001,0.95,0.97,0.9559999999999998,0.916,0.956992919160849
PCA,thyroid-hypothyroid,_Geometric_SMOTE,SVM,NONE,NONE,0.982,0.976,0.8859999999999999,0.978,0.93,0.8720000000000001,0.931133566973833
PCA,thyroid-hypothyroid,_SMOTE,ABC,NONE,NONE,0.982,0.9759999999999998,0.9199999999999999,0.9780000000000001,0.9440000000000002,0.9019999999999999,0.9474685586819591
PCA,thyroid-hypothyroid,_SMOTE,DTREE,NONE,NONE,0.982,0.9800000000000001,0.9179999999999999,0.982,0.95,0.906,0.9491280353848234
PCA,thyroid-hypothyroid,_SMOTE,GNB,NONE,NONE,0.9719999999999999,0.9359999999999999,0.9720000000000001,0.9480000000000001,0.9540000000000001,0.908,0.9546783959671512
PCA,thyroid-hypothyroid,_SMOTE,KNN,NONE,NONE,0.982,0.974,0.9179999999999999,0.978,0.9440000000000002,0.9,0.9463563616561567
PCA,thyroid-hypothyroid,_SMOTE,LRG,NONE,NONE,0.984,0.9739999999999999,0.9120000000000001,0.976,0.942,0.8939999999999999,0.9434707735213832
PCA,thyroid-hypothyroid,_SMOTE,MLP,NONE,NONE,0.982,0.9739999999999999,0.924,0.976,0.95,0.906,0.9500301887838699
PCA,thyroid-hypothyroid,_SMOTE,QDA,NONE,NONE,0.908,0.95,0.05,0.93,0.0,0.0,0.5
PCA,thyroid-hypothyroid,_SMOTE,RF,NONE,NONE,0.986,0.986,0.9199999999999999,0.986,0.95,0.9099999999999999,0.9514530658250917
PCA,thyroid-hypothyroid,_SMOTE,SGD,NONE,NONE,0.9800000000000001,0.97,0.958,0.9719999999999999,0.96,0.9279999999999999,0.9624884757081238
PCA,thyroid-hypothyroid,_SMOTE,SVM,NONE,NONE,0.982,0.978,0.9,0.978,0.9359999999999999,0.8859999999999999,0.9379663465973105
PCA,thyroid-hypothyroid,_delaunay_area_1,ABC,area,1,0.982,0.9759999999999998,0.9120000000000001,0.9780000000000001,0.9440000000000002,0.8959999999999999,0.943423485579995
PCA,thyroid-hypothyroid,_delaunay_area_1,DTREE,area,1,0.978,0.9719999999999999,0.9,0.974,0.9359999999999999,0.8779999999999999,0.9348157099687148
PCA,thyroid-hypothyroid,_delaunay_area_1,GNB,area,1,0.9719999999999999,0.9380000000000001,0.966,0.95,0.952,0.9039999999999999,0.951676462114818
PCA,thyroid-hypothyroid,_delaunay_area_1,KNN,area,1,0.978,0.974,0.9199999999999999,0.976,0.9460000000000001,0.8979999999999999,0.9453115695412837
PCA,thyroid-hypothyroid,_delaunay_area_1,LRG,area,1,0.9800000000000001,0.978,0.8379999999999999,0.9800000000000001,0.9040000000000001,0.828,0.9064000168485616
PCA,thyroid-hypothyroid,_delaunay_area_1,MLP,area,1,0.984,0.978,0.9259999999999999,0.978,0.95,0.908,0.9501965772182206
PCA,thyroid-hypothyroid,_delaunay_area_1,QDA,area,1,0.9280000000000002,0.952,0.092,0.9339999999999999,0.16,0.05,0.5213988394042364
PCA,thyroid-hypothyroid,_delaunay_area_1,RF,area,1,0.984,0.9800000000000001,0.932,0.982,0.9559999999999998,0.9180000000000001,0.9555224396006606
PCA,thyroid-hypothyroid,_delaunay_area_1,SGD,area,1,0.9780000000000001,0.9719999999999999,0.8859999999999999,0.9739999999999999,0.93,0.8699999999999999,0.9293063244489161
PCA,thyroid-hypothyroid,_delaunay_area_1,SVM,area,1,0.9800000000000001,0.978,0.8379999999999999,0.9800000000000001,0.9040000000000001,0.828,0.9067316918071026
PCA,thyroid-hypothyroid,_delaunay_area_4,ABC,area,4,0.984,0.9800000000000001,0.924,0.982,0.952,0.9119999999999999,0.9517496289495261
PCA,thyroid-hypothyroid,_delaunay_area_4,DTREE,area,4,0.982,0.978,0.898,0.978,0.9359999999999999,0.884,0.9380738734790308
PCA,thyroid-hypothyroid,_delaunay_area_4,GNB,area,4,0.9739999999999999,0.942,0.97,0.952,0.952,0.906,0.9538345531656546
PCA,thyroid-hypothyroid,_delaunay_area_4,KNN,area,4,0.978,0.974,0.9,0.976,0.9360000000000002,0.8779999999999999,0.9359760213685263
PCA,thyroid-hypothyroid,_delaunay_area_4,LRG,area,4,0.982,0.9800000000000001,0.844,0.9800000000000001,0.908,0.836,0.9108955899244888
PCA,thyroid-hypothyroid,_delaunay_area_4,MLP,area,4,0.984,0.982,0.898,0.982,0.938,0.8880000000000001,0.9391871724149944
PCA,thyroid-hypothyroid,_delaunay_area_4,QDA,area,4,0.916,0.9480000000000001,0.092,0.932,0.16,0.052000000000000005,0.5200135534949835
PCA,thyroid-hypothyroid,_delaunay_area_4,RF,area,4,0.9880000000000001,0.984,0.9239999999999998,0.984,0.954,0.9179999999999999,0.9551766601920558
PCA,thyroid-hypothyroid,_delaunay_area_4,SGD,area,4,0.982,0.9739999999999999,0.9,0.9739999999999999,0.9339999999999999,0.882,0.9364724318961759
PCA,thyroid-hypothyroid,_delaunay_area_4,SVM,area,4,0.982,0.9800000000000001,0.85,0.982,0.9120000000000001,0.8400000000000001,0.9133989094288497
PCA,thyroid-hypothyroid,_delaunay_area_9,ABC,area,9,0.982,0.982,0.8800000000000001,0.982,0.93,0.8719999999999999,0.9302908260824978
PCA,thyroid-hypothyroid,_delaunay_area_9,DTREE,area,9,0.978,0.976,0.8480000000000001,0.978,0.908,0.8380000000000001,0.9123546682690573
PCA,thyroid-hypothyroid,_delaunay_area_9,GNB,area,9,0.9719999999999999,0.944,0.962,0.952,0.95,0.9019999999999999,0.9514976220956448
PCA,thyroid-hypothyroid,_delaunay_area_9,KNN,area,9,0.9800000000000001,0.9719999999999999,0.8939999999999999,0.9739999999999999,0.932,0.876,0.9329746384712738
PCA,thyroid-hypothyroid,_delaunay_area_9,LRG,area,9,0.9800000000000001,0.9800000000000001,0.8379999999999999,0.9800000000000001,0.9040000000000001,0.8300000000000001,0.9078944825047769
PCA,thyroid-hypothyroid,_delaunay_area_9,MLP,area,9,0.984,0.982,0.906,0.984,0.942,0.8960000000000001,0.9432916580246697
PCA,thyroid-hypothyroid,_delaunay_area_9,QDA,area,9,0.924,0.95,0.088,0.932,0.118,0.044,0.5190033222591361
PCA,thyroid-hypothyroid,_delaunay_area_9,RF,area,9,0.986,0.984,0.9099999999999999,0.984,0.9460000000000001,0.906,0.948177767611768
PCA,thyroid-hypothyroid,_delaunay_area_9,SGD,area,9,0.9800000000000001,0.9739999999999999,0.8620000000000001,0.9780000000000001,0.916,0.8459999999999999,0.917635773548931
PCA,thyroid-hypothyroid,_delaunay_area_9,SVM,area,9,0.982,0.9800000000000001,0.85,0.982,0.9120000000000001,0.8400000000000001,0.9137308598649307
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,ABC,area_volume_ratio,1,0.9800000000000001,0.9719999999999999,0.938,0.9739999999999999,0.954,0.9119999999999999,0.9537684385559787
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,DTREE,area_volume_ratio,1,0.976,0.96,0.916,0.968,0.9380000000000001,0.8859999999999999,0.9388383982989351
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,GNB,area_volume_ratio,1,0.9719999999999999,0.9359999999999999,0.9720000000000001,0.9460000000000001,0.9560000000000001,0.908,0.9541814344844207
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,KNN,area_volume_ratio,1,0.978,0.9659999999999999,0.938,0.968,0.9480000000000001,0.906,0.95049842595688
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,LRG,area_volume_ratio,1,0.9800000000000001,0.9739999999999999,0.9,0.9759999999999998,0.932,0.8799999999999999,0.9364729828512566
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,MLP,area_volume_ratio,1,0.982,0.97,0.942,0.9739999999999999,0.9559999999999998,0.9179999999999999,0.9564373200620697
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,QDA,area_volume_ratio,1,0.9199999999999999,0.942,0.13,0.9299999999999999,0.246,0.09,0.5360257406213671
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,RF,area_volume_ratio,1,0.982,0.9739999999999999,0.932,0.978,0.952,0.9120000000000001,0.95230908473387
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,SGD,area_volume_ratio,1,0.9800000000000001,0.9719999999999999,0.9059999999999999,0.9739999999999999,0.9359999999999999,0.8800000000000001,0.9367131637209232
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_1,SVM,area_volume_ratio,1,0.982,0.976,0.8800000000000001,0.9780000000000001,0.9259999999999999,0.868,0.9276343961612294
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,ABC,area_volume_ratio,4,0.9800000000000001,0.976,0.9099999999999999,0.978,0.9419999999999998,0.8939999999999999,0.9423690481966618
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,DTREE,area_volume_ratio,4,0.9800000000000001,0.9739999999999999,0.874,0.9780000000000001,0.922,0.858,0.9240782921387775
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,GNB,area_volume_ratio,4,0.9719999999999999,0.9359999999999999,0.97,0.946,0.9560000000000001,0.9099999999999999,0.9545128339654211
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,KNN,area_volume_ratio,4,0.978,0.97,0.9179999999999999,0.9719999999999999,0.9440000000000002,0.8939999999999999,0.943486255359149
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,LRG,area_volume_ratio,4,0.982,0.9739999999999999,0.9,0.9780000000000001,0.932,0.884,0.937468558681959
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,MLP,area_volume_ratio,4,0.982,0.9739999999999999,0.9360000000000002,0.9739999999999999,0.952,0.914,0.9540995625594387
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,QDA,area_volume_ratio,4,0.9179999999999999,0.95,0.055999999999999994,0.93,0.036,0.008,0.5025027685492802
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,RF,area_volume_ratio,4,0.986,0.982,0.9260000000000002,0.984,0.952,0.9139999999999999,0.9532927599348311
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,SGD,area_volume_ratio,4,0.9800000000000001,0.9639999999999999,0.95,0.968,0.9559999999999998,0.914,0.9561208514637544
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_4,SVM,area_volume_ratio,4,0.982,0.976,0.8800000000000001,0.9800000000000001,0.9259999999999999,0.866,0.9282982970333913
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,ABC,area_volume_ratio,9,0.9800000000000001,0.978,0.9179999999999999,0.9800000000000001,0.946,0.9019999999999999,0.9468637948399679
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,DTREE,area_volume_ratio,9,0.9800000000000001,0.9759999999999998,0.844,0.9759999999999998,0.906,0.8300000000000001,0.9095100285376958
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,GNB,area_volume_ratio,9,0.9719999999999999,0.9400000000000001,0.968,0.952,0.952,0.9039999999999999,0.9520097899386005
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,KNN,area_volume_ratio,9,0.978,0.9719999999999999,0.906,0.9739999999999999,0.9380000000000001,0.882,0.9384787899178064
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,LRG,area_volume_ratio,9,0.9800000000000001,0.9739999999999999,0.9,0.9780000000000001,0.9339999999999999,0.8799999999999999,0.9373021702476081
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,MLP,area_volume_ratio,9,0.984,0.9739999999999999,0.93,0.9800000000000001,0.952,0.914,0.9536960235083647
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,QDA,area_volume_ratio,9,0.924,0.946,0.12400000000000003,0.9340000000000002,0.24,0.084,0.5341863219891684
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,RF,area_volume_ratio,9,0.9879999999999999,0.9879999999999999,0.9179999999999999,0.9879999999999999,0.95,0.9099999999999999,0.9516766629468314
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,SGD,area_volume_ratio,9,0.9800000000000001,0.976,0.8879999999999999,0.9780000000000001,0.9279999999999999,0.868,0.9304696661016711
PCA,thyroid-hypothyroid,_delaunay_area_volume_ratio_9,SVM,area_volume_ratio,9,0.982,0.976,0.8800000000000001,0.978,0.9280000000000002,0.866,0.9281319085990403
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,ABC,aspect_ratio,1,0.982,0.9739999999999999,0.9179999999999999,0.976,0.9460000000000001,0.8960000000000001,0.9458684944868058
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,DTREE,aspect_ratio,1,0.9759999999999998,0.966,0.8719999999999999,0.97,0.9179999999999999,0.852,0.9190976582098618
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,GNB,aspect_ratio,1,0.9719999999999999,0.942,0.966,0.952,0.954,0.908,0.9535045310723559
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,KNN,aspect_ratio,1,0.9800000000000001,0.97,0.9099999999999999,0.9739999999999999,0.9400000000000001,0.89,0.940651536373788
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,LRG,aspect_ratio,1,0.982,0.978,0.8619999999999999,0.9800000000000001,0.916,0.852,0.9196272006878763
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,MLP,aspect_ratio,1,0.984,0.9739999999999999,0.9359999999999999,0.978,0.954,0.916,0.9549312292536533
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,QDA,aspect_ratio,1,0.9339999999999999,0.8939999999999999,0.24,0.8979999999999999,0.294,0.15,0.5681767989971906
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,RF,aspect_ratio,1,0.984,0.9800000000000001,0.922,0.984,0.952,0.9099999999999999,0.9526879960928397
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,SGD,aspect_ratio,1,0.9739999999999999,0.97,0.8620000000000001,0.9719999999999999,0.9119999999999999,0.842,0.9154796108408766
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_1,SVM,aspect_ratio,1,0.982,0.9800000000000001,0.836,0.9800000000000001,0.9040000000000001,0.8299999999999998,0.9081191815366776
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_4,ABC,aspect_ratio,4,0.982,0.9780000000000001,0.9,0.9780000000000001,0.9359999999999999,0.8859999999999999,0.9383588114512638
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_4,DTREE,aspect_ratio,4,0.982,0.976,0.892,0.978,0.93,0.8779999999999999,0.9343018892605169
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_4,GNB,aspect_ratio,4,0.9739999999999999,0.942,0.968,0.954,0.954,0.908,0.9541684319445178
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_4,KNN,aspect_ratio,4,0.978,0.9719999999999999,0.898,0.9739999999999999,0.9339999999999999,0.8779999999999999,0.9353121204963643
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_4,LRG,aspect_ratio,4,0.982,0.978,0.8619999999999999,0.9800000000000001,0.916,0.8539999999999999,0.9204574899943893
PCA,thyroid-hypothyroid,_delaunay_aspect_ratio_4,MLP,aspect_ratio,4,0.984,0.9800000000000001,0.93,0.982,0.954,0.916,0.9552496261947505
